,Country Code,Country Name,unit,Gender,Age,Age Class,Year,Life Expectancy
6292,BG,Bulgaria,Year,T,Y4,4 years,2014,71.2
6293,BG,Bulgaria,Year,T,Y4,4 years,2015,71.2
6294,BG,Bulgaria,Year,T,Y4,4 years,2016,71.4
6295,BG,Bulgaria,Year,T,Y4,4 years,2017,71.4
6296,BG,Bulgaria,Year,T,Y4,4 years,2018,71.5
6297,BG,Bulgaria,Year,T,Y4,4 years,2019,71.6
6298,BG,Bulgaria,Year,T,Y4,4 years,2020,69.8
6299,BG,Bulgaria,Year,T,Y4,4 years,2021,67.6
6300,BG,Bulgaria,Year,T,Y4,4 years,2022,70.6
6301,BG,Bulgaria,Year,T,Y4,4 years,2023,72.2
6302,BY,Belarus,Year,T,Y4,4 years,2012,68.6
6303,BY,Belarus,Year,T,Y4,4 years,2013,69.1
6304,BY,Belarus,Year,T,Y4,4 years,2014,69.6
6305,BY,Belarus,Year,T,Y4,4 years,2015,70.2
6306,BY,Belarus,Year,T,Y4,4 years,2016,70.5
6307,BY,Belarus,Year,T,Y4,4 years,2017,70.8
6308,BY,Belarus,Year,T,Y4,4 years,2018,70.8
6309,CH,Switzerland,Year,T,Y4,4 years,2012,79.2
6310,CH,Switzerland,Year,T,Y4,4 years,2013,79.3
6311,CH,Switzerland,Year,T,Y4,4 years,2014,79.7
6312,CH,Switzerland,Year,T,Y4,4 years,2015,79.4
6313,CH,Switzerland,Year,T,Y4,4 years,2016,80.0
6314,CH,Switzerland,Year,T,Y4,4 years,2017,80.0
6315,CH,Switzerland,Year,T,Y4,4 years,2018,80.2
6316,CH,Switzerland,Year,T,Y4,4 years,2019,80.4
6317,CH,Switzerland,Year,T,Y4,4 years,2020,79.4
6318,CH,Switzerland,Year,T,Y4,4 years,2021,80.2
6319,CH,Switzerland,Year,T,Y4,4 years,2022,80.0
6320,CH,Switzerland,Year,T,Y4,4 years,2023,80.6
6321,CY,Cyprus,Year,T,Y4,4 years,2012,77.5
6322,CY,Cyprus,Year,T,Y4,4 years,2013,78.7
6323,CY,Cyprus,Year,T,Y4,4 years,2014,78.5
6324,CY,Cyprus,Year,T,Y4,4 years,2015,78.0
6325,CY,Cyprus,Year,T,Y4,4 years,2016,78.9
6326,CY,Cyprus,Year,T,Y4,4 years,2017,78.4
6327,CY,Cyprus,Year,T,Y4,4 years,2018,79.1
6328,CY,Cyprus,Year,T,Y4,4 years,2019,78.6
6329,CY,Cyprus,Year,T,Y4,4 years,2020,78.6
6330,CY,Cyprus,Year,T,Y4,4 years,2021,77.6
6331,CY,Cyprus,Year,T,Y4,4 years,2022,77.9
6332,CY,Cyprus,Year,T,Y4,4 years,2023,79.3
6333,CZ,Czechia,Year,T,Y4,4 years,2012,74.4
6334,CZ,Czechia,Year,T,Y4,4 years,2013,74.5
6335,CZ,Czechia,Year,T,Y4,4 years,2014,75.1
6336,CZ,Czechia,Year,T,Y4,4 years,2015,74.9
6337,CZ,Czechia,Year,T,Y4,4 years,2016,75.4
6338,CZ,Czechia,Year,T,Y4,4 years,2017,75.3
6339,CZ,Czechia,Year,T,Y4,4 years,2018,75.3
6340,CZ,Czechia,Year,T,Y4,4 years,2019,75.6
6341,CZ,Czechia,Year,T,Y4,4 years,2020,74.5
6342,CZ,Czechia,Year,T,Y4,4 years,2021,73.4
6343,CZ,Czechia,Year,T,Y4,4 years,2022,75.2
6344,CZ,Czechia,Year,T,Y4,4 years,2023,76.1
6345,DE,Germany,Year,T,Y4,4 years,2012,77.0
6346,DE,Germany,Year,T,Y4,4 years,2013,76.9
6347,DE,Germany,Year,T,Y4,4 years,2014,77.5
6348,DE,Germany,Year,T,Y4,4 years,2015,77.0
6349,DE,Germany,Year,T,Y4,4 years,2016,77.4
6350,DE,Germany,Year,T,Y4,4 years,2017,77.4
6351,DE,Germany,Year,T,Y4,4 years,2018,77.3
6352,DE,Germany,Year,T,Y4,4 years,2019,77.6
6353,DE,Germany,Year,T,Y4,4 years,2020,77.4
6354,DE,Germany,Year,T,Y4,4 years,2021,77.1
6355,DE,Germany,Year,T,Y4,4 years,2022,77.0
6356,DE,Germany,Year,T,Y4,4 years,2023,77.4
6357,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2012,77.0
6358,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2013,76.9
6359,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2014,77.5
6360,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2015,77.0
6361,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2016,77.4
6362,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2017,77.4
6363,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2018,77.3
6364,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2019,77.6
6365,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2020,77.4
6366,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2021,77.1
6367,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2022,77.0
6368,DE_TOT,Germany including former GDR,Year,T,Y4,4 years,2023,77.4
6369,DK,Denmark,Year,T,Y4,4 years,2012,76.5
6370,DK,Denmark,Year,T,Y4,4 years,2013,76.7
6371,DK,Denmark,Year,T,Y4,4 years,2014,77.1
6372,DK,Denmark,Year,T,Y4,4 years,2015,77.1
6373,DK,Denmark,Year,T,Y4,4 years,2016,77.2
6374,DK,Denmark,Year,T,Y4,4 years,2017,77.5
6375,DK,Denmark,Year,T,Y4,4 years,2018,77.3
6376,DK,Denmark,Year,T,Y4,4 years,2019,77.8
6377,DK,Denmark,Year,T,Y4,4 years,2020,77.9
6378,DK,Denmark,Year,T,Y4,4 years,2021,77.8
6379,DK,Denmark,Year,T,Y4,4 years,2022,77.6
6380,DK,Denmark,Year,T,Y4,4 years,2023,78.1
6381,EE,Estonia,Year,T,Y4,4 years,2012,73.0
6382,EE,Estonia,Year,T,Y4,4 years,2013,73.8
6383,EE,Estonia,Year,T,Y4,4 years,2014,73.6
6384,EE,Estonia,Year,T,Y4,4 years,2015,74.2
6385,EE,Estonia,Year,T,Y4,4 years,2016,74.2
6386,EE,Estonia,Year,T,Y4,4 years,2017,74.7
6387,EE,Estonia,Year,T,Y4,4 years,2018,74.7
6388,EE,Estonia,Year,T,Y4,4 years,2019,75.2
6389,EE,Estonia,Year,T,Y4,4 years,2020,75.1
6390,EE,Estonia,Year,T,Y4,4 years,2021,73.4
6391,EE,Estonia,Year,T,Y4,4 years,2022,74.3
6392,EE,Estonia,Year,T,Y4,4 years,2023,75.3
6393,EL,Greece,Year,T,Y4,4 years,2012,76.9
6394,EL,Greece,Year,T,Y4,4 years,2013,77.7
6395,EL,Greece,Year,T,Y4,4 years,2014,77.8
6396,EL,Greece,Year,T,Y4,4 years,2015,77.5
6397,EL,Greece,Year,T,Y4,4 years,2016,77.8
6398,EL,Greece,Year,T,Y4,4 years,2017,77.7
6399,EL,Greece,Year,T,Y4,4 years,2018,78.2
6400,EL,Greece,Year,T,Y4,4 years,2019,78.0
6401,EL,Greece,Year,T,Y4,4 years,2020,77.7
6402,EL,Greece,Year,T,Y4,4 years,2021,76.5
6403,EL,Greece,Year,T,Y4,4 years,2022,77.1
6404,EL,Greece,Year,T,Y4,4 years,2023,78.1
6405,ES,Spain,Year,T,Y4,4 years,2012,78.8
6406,ES,Spain,Year,T,Y4,4 years,2013,79.4
6407,ES,Spain,Year,T,Y4,4 years,2014,79.6
6408,ES,Spain,Year,T,Y4,4 years,2015,79.2
6409,ES,Spain,Year,T,Y4,4 years,2016,79.7
6410,ES,Spain,Year,T,Y4,4 years,2017,79.6
6411,ES,Spain,Year,T,Y4,4 years,2018,79.7
6412,ES,Spain,Year,T,Y4,4 years,2019,80.2
6413,ES,Spain,Year,T,Y4,4 years,2020,78.6
6414,ES,Spain,Year,T,Y4,4 years,2021,79.5
6415,ES,Spain,Year,T,Y4,4 years,2022,79.5
6416,ES,Spain,Year,T,Y4,4 years,2023,80.3
6417,FI,Finland,Year,T,Y4,4 years,2012,76.9
6418,FI,Finland,Year,T,Y4,4 years,2013,77.3
6419,FI,Finland,Year,T,Y4,4 years,2014,77.5
6420,FI,Finland,Year,T,Y4,4 years,2015,77.8
6421,FI,Finland,Year,T,Y4,4 years,2016,77.7
6422,FI,Finland,Year,T,Y4,4 years,2017,77.9
6423,FI,Finland,Year,T,Y4,4 years,2018,78.0
6424,FI,Finland,Year,T,Y4,4 years,2019,78.3
6425,FI,Finland,Year,T,Y4,4 years,2020,78.2
6426,FI,Finland,Year,T,Y4,4 years,2021,78.1
6427,FI,Finland,Year,T,Y4,4 years,2022,77.4
6428,FI,Finland,Year,T,Y4,4 years,2023,77.8
6429,FR,France,Year,T,Y4,4 years,2012,78.5
6430,FR,France,Year,T,Y4,4 years,2013,78.7
6431,FR,France,Year,T,Y4,4 years,2014,79.2
6432,FR,France,Year,T,Y4,4 years,2015,78.8
6433,FR,France,Year,T,Y4,4 years,2016,79.1
6434,FR,France,Year,T,Y4,4 years,2017,79.1
6435,FR,France,Year,T,Y4,4 years,2018,79.2
6436,FR,France,Year,T,Y4,4 years,2019,79.4
6437,FR,France,Year,T,Y4,4 years,2020,78.6
6438,FR,France,Year,T,Y4,4 years,2021,78.8
6439,FR,France,Year,T,Y4,4 years,2022,78.7
6440,FR,France,Year,T,Y4,4 years,2023,79.4
6441,FX,Metropolitan France,Year,T,Y4,4 years,2012,78.5
6442,GE,Georgia,Year,T,Y4,4 years,2014,71.0
6443,GE,Georgia,Year,T,Y4,4 years,2015,69.8
6444,GE,Georgia,Year,T,Y4,4 years,2016,69.5
6445,GE,Georgia,Year,T,Y4,4 years,2017,70.3
6446,GE,Georgia,Year,T,Y4,4 years,2018,70.6
6447,GE,Georgia,Year,T,Y4,4 years,2019,70.7
6448,GE,Georgia,Year,T,Y4,4 years,2022,70.4
6449,GE,Georgia,Year,T,Y4,4 years,2023,70.3
6450,HR,Croatia,Year,T,Y4,4 years,2012,73.6
6451,HR,Croatia,Year,T,Y4,4 years,2013,74.1
6452,HR,Croatia,Year,T,Y4,4 years,2014,74.4
6453,HR,Croatia,Year,T,Y4,4 years,2015,73.9
6454,HR,Croatia,Year,T,Y4,4 years,2016,74.6
6455,HR,Croatia,Year,T,Y4,4 years,2017,74.4
6456,HR,Croatia,Year,T,Y4,4 years,2018,74.6
6457,HR,Croatia,Year,T,Y4,4 years,2019,74.9
6458,HR,Croatia,Year,T,Y4,4 years,2020,74.0
6459,HR,Croatia,Year,T,Y4,4 years,2021,72.9
6460,HR,Croatia,Year,T,Y4,4 years,2022,74.0
6461,HR,Croatia,Year,T,Y4,4 years,2023,75.0
6462,HU,Hungary,Year,T,Y4,4 years,2012,71.7
6463,HU,Hungary,Year,T,Y4,4 years,2013,72.2
6464,HU,Hungary,Year,T,Y4,4 years,2014,72.4
6465,HU,Hungary,Year,T,Y4,4 years,2015,72.1
6466,HU,Hungary,Year,T,Y4,4 years,2016,72.6
6467,HU,Hungary,Year,T,Y4,4 years,2017,72.3
6468,HU,Hungary,Year,T,Y4,4 years,2018,72.5
6469,HU,Hungary,Year,T,Y4,4 years,2019,72.8
6470,HU,Hungary,Year,T,Y4,4 years,2020,71.9
6471,HU,Hungary,Year,T,Y4,4 years,2021,70.4
6472,HU,Hungary,Year,T,Y4,4 years,2022,72.3
6473,HU,Hungary,Year,T,Y4,4 years,2023,73.0
6474,IE,Ireland,Year,T,Y4,4 years,2012,77.2
6475,IE,Ireland,Year,T,Y4,4 years,2013,77.4
6476,IE,Ireland,Year,T,Y4,4 years,2014,77.7
6477,IE,Ireland,Year,T,Y4,4 years,2015,77.8
6478,IE,Ireland,Year,T,Y4,4 years,2016,78.0
6479,IE,Ireland,Year,T,Y4,4 years,2017,78.5
6480,IE,Ireland,Year,T,Y4,4 years,2018,78.5
6481,IE,Ireland,Year,T,Y4,4 years,2019,79.0
6482,IE,Ireland,Year,T,Y4,4 years,2020,78.8
6483,IE,Ireland,Year,T,Y4,4 years,2021,78.6
6484,IE,Ireland,Year,T,Y4,4 years,2022,78.8
6485,IE,Ireland,Year,T,Y4,4 years,2023,79.2
6486,IS,Iceland,Year,T,Y4,4 years,2012,79.1
6487,IS,Iceland,Year,T,Y4,4 years,2013,78.3
6488,IS,Iceland,Year,T,Y4,4 years,2014,79.1
6489,IS,Iceland,Year,T,Y4,4 years,2015,78.8
6490,IS,Iceland,Year,T,Y4,4 years,2016,78.3
6491,IS,Iceland,Year,T,Y4,4 years,2017,78.9
6492,IS,Iceland,Year,T,Y4,4 years,2018,79.1
6493,IS,Iceland,Year,T,Y4,4 years,2019,79.3
6494,IS,Iceland,Year,T,Y4,4 years,2020,79.3
6495,IS,Iceland,Year,T,Y4,4 years,2021,79.5
6496,IS,Iceland,Year,T,Y4,4 years,2022,78.3
6497,IS,Iceland,Year,T,Y4,4 years,2023,78.7
6498,IT,Italy,Year,T,Y4,4 years,2012,78.7
6499,IT,Italy,Year,T,Y4,4 years,2013,79.1
6500,IT,Italy,Year,T,Y4,4 years,2014,79.5
6501,IT,Italy,Year,T,Y4,4 years,2015,78.9
6502,IT,Italy,Year,T,Y4,4 years,2016,79.6
6503,IT,Italy,Year,T,Y4,4 years,2017,79.3
6504,IT,Italy,Year,T,Y4,4 years,2018,79.7
6505,IT,Italy,Year,T,Y4,4 years,2019,79.8
6506,IT,Italy,Year,T,Y4,4 years,2020,78.5
6507,IT,Italy,Year,T,Y4,4 years,2021,78.9
6508,IT,Italy,Year,T,Y4,4 years,2022,79.0
6509,IT,Italy,Year,T,Y4,4 years,2023,79.7
6510,LI,Liechtenstein,Year,T,Y4,4 years,2012,79.4
6511,LI,Liechtenstein,Year,T,Y4,4 years,2013,78.9
6512,LI,Liechtenstein,Year,T,Y4,4 years,2014,78.4
6513,LI,Liechtenstein,Year,T,Y4,4 years,2015,79.2
6514,LI,Liechtenstein,Year,T,Y4,4 years,2016,78.5
6515,LI,Liechtenstein,Year,T,Y4,4 years,2017,79.7
6516,LI,Liechtenstein,Year,T,Y4,4 years,2018,79.1
6517,LI,Liechtenstein,Year,T,Y4,4 years,2019,80.3
6518,LI,Liechtenstein,Year,T,Y4,4 years,2020,78.2
6519,LI,Liechtenstein,Year,T,Y4,4 years,2022,80.1
6520,LI,Liechtenstein,Year,T,Y4,4 years,2023,81.1
6521,LT,Lithuania,Year,T,Y4,4 years,2012,70.4
6522,LT,Lithuania,Year,T,Y4,4 years,2013,70.5
6523,LT,Lithuania,Year,T,Y4,4 years,2014,71.1
6524,LT,Lithuania,Year,T,Y4,4 years,2015,71.0
6525,LT,Lithuania,Year,T,Y4,4 years,2016,71.3
6526,LT,Lithuania,Year,T,Y4,4 years,2017,72.0
6527,LT,Lithuania,Year,T,Y4,4 years,2018,72.3
6528,LT,Lithuania,Year,T,Y4,4 years,2019,72.8
6529,LT,Lithuania,Year,T,Y4,4 years,2020,71.4
6530,LT,Lithuania,Year,T,Y4,4 years,2021,70.5
6531,LT,Lithuania,Year,T,Y4,4 years,2022,72.1
6532,LT,Lithuania,Year,T,Y4,4 years,2023,73.8
6533,LU,Luxembourg,Year,T,Y4,4 years,2012,77.7
6534,LU,Luxembourg,Year,T,Y4,4 years,2013,78.2
6535,LU,Luxembourg,Year,T,Y4,4 years,2014,78.6
6536,LU,Luxembourg,Year,T,Y4,4 years,2015,78.6
6537,LU,Luxembourg,Year,T,Y4,4 years,2016,79.1
6538,LU,Luxembourg,Year,T,Y4,4 years,2017,78.4
6539,LU,Luxembourg,Year,T,Y4,4 years,2018,78.7
6540,LU,Luxembourg,Year,T,Y4,4 years,2019,79.1
6541,LU,Luxembourg,Year,T,Y4,4 years,2020,78.5
6542,LU,Luxembourg,Year,T,Y4,4 years,2021,79.0
6543,LU,Luxembourg,Year,T,Y4,4 years,2022,79.3
6544,LU,Luxembourg,Year,T,Y4,4 years,2023,79.8
6545,LV,Latvia,Year,T,Y4,4 years,2012,70.6
6546,LV,Latvia,Year,T,Y4,4 years,2013,70.7
6547,LV,Latvia,Year,T,Y4,4 years,2014,70.8
6548,LV,Latvia,Year,T,Y4,4 years,2015,71.2
6549,LV,Latvia,Year,T,Y4,4 years,2016,71.2
6550,LV,Latvia,Year,T,Y4,4 years,2017,71.3
6551,LV,Latvia,Year,T,Y4,4 years,2018,71.3
6552,LV,Latvia,Year,T,Y4,4 years,2019,72.0
6553,LV,Latvia,Year,T,Y4,4 years,2020,71.8
6554,LV,Latvia,Year,T,Y4,4 years,2021,69.4
6555,LV,Latvia,Year,T,Y4,4 years,2022,70.7
6556,LV,Latvia,Year,T,Y4,4 years,2023,71.8
6557,MD,Moldova,Year,T,Y4,4 years,2012,67.8
6558,MD,Moldova,Year,T,Y4,4 years,2023,68.7
6559,ME,Montenegro,Year,T,Y4,4 years,2012,72.7
6560,ME,Montenegro,Year,T,Y4,4 years,2013,72.9
6561,ME,Montenegro,Year,T,Y4,4 years,2014,72.9
6562,ME,Montenegro,Year,T,Y4,4 years,2015,72.7
6563,ME,Montenegro,Year,T,Y4,4 years,2016,72.8
6564,ME,Montenegro,Year,T,Y4,4 years,2017,72.8
6565,ME,Montenegro,Year,T,Y4,4 years,2018,73.1
6566,ME,Montenegro,Year,T,Y4,4 years,2019,73.0
6567,ME,Montenegro,Year,T,Y4,4 years,2020,72.2
6568,ME,Montenegro,Year,T,Y4,4 years,2021,69.9
6569,ME,Montenegro,Year,T,Y4,4 years,2023,73.8
6570,MK,North Macedonia,Year,T,Y4,4 years,2012,71.8
6571,MK,North Macedonia,Year,T,Y4,4 years,2013,72.3
6572,MK,North Macedonia,Year,T,Y4,4 years,2014,72.3
6573,MK,North Macedonia,Year,T,Y4,4 years,2015,72.2
6574,MK,North Macedonia,Year,T,Y4,4 years,2016,72.4
6575,MK,North Macedonia,Year,T,Y4,4 years,2017,72.8
6576,MK,North Macedonia,Year,T,Y4,4 years,2018,73.1
6577,MK,North Macedonia,Year,T,Y4,4 years,2019,73.1
6578,MK,North Macedonia,Year,T,Y4,4 years,2020,70.8
6579,MK,North Macedonia,Year,T,Y4,4 years,2021,69.6
6580,MT,Malta,Year,T,Y4,4 years,2013,78.4
6581,MT,Malta,Year,T,Y4,4 years,2014,78.5
6582,MT,Malta,Year,T,Y4,4 years,2015,78.5
6583,MT,Malta,Year,T,Y4,4 years,2016,79.1
6584,MT,Malta,Year,T,Y4,4 years,2017,78.9
6585,MT,Malta,Year,T,Y4,4 years,2018,78.9
6586,MT,Malta,Year,T,Y4,4 years,2019,79.4
6587,MT,Malta,Year,T,Y4,4 years,2020,78.5
6588,MT,Malta,Year,T,Y4,4 years,2021,78.6
6589,MT,Malta,Year,T,Y4,4 years,2022,78.8
6590,MT,Malta,Year,T,Y4,4 years,2023,79.8
6591,NL,Netherlands,Year,T,Y4,4 years,2012,77.5
6592,NL,Netherlands,Year,T,Y4,4 years,2013,77.8
6593,NL,Netherlands,Year,T,Y4,4 years,2014,78.2
6594,NL,Netherlands,Year,T,Y4,4 years,2015,77.9
6595,NL,Netherlands,Year,T,Y4,4 years,2016,78.0
6596,NL,Netherlands,Year,T,Y4,4 years,2017,78.2
6597,NL,Netherlands,Year,T,Y4,4 years,2018,78.2
6598,NL,Netherlands,Year,T,Y4,4 years,2019,78.5
6599,NL,Netherlands,Year,T,Y4,4 years,2020,77.8
6600,NL,Netherlands,Year,T,Y4,4 years,2021,77.7
6601,NL,Netherlands,Year,T,Y4,4 years,2022,78.0
6602,NL,Netherlands,Year,T,Y4,4 years,2023,78.3
6603,NO,Norway,Year,T,Y4,4 years,2012,77.8
6604,NO,Norway,Year,T,Y4,4 years,2013,78.0
6605,NO,Norway,Year,T,Y4,4 years,2014,78.4
6606,NO,Norway,Year,T,Y4,4 years,2015,78.6
6607,NO,Norway,Year,T,Y4,4 years,2016,78.7
6608,NO,Norway,Year,T,Y4,4 years,2017,78.9
6609,NO,Norway,Year,T,Y4,4 years,2018,79.0
6610,NO,Norway,Year,T,Y4,4 years,2019,79.2
6611,NO,Norway,Year,T,Y4,4 years,2020,79.4
6612,NO,Norway,Year,T,Y4,4 years,2021,79.4
6613,NO,Norway,Year,T,Y4,4 years,2022,78.7
6614,NO,Norway,Year,T,Y4,4 years,2023,79.3
6615,PL,Poland,Year,T,Y4,4 years,2012,73.3
6616,PL,Poland,Year,T,Y4,4 years,2013,73.5
6617,PL,Poland,Year,T,Y4,4 years,2014,74.2
6618,PL,Poland,Year,T,Y4,4 years,2015,73.9
6619,PL,Poland,Year,T,Y4,4 years,2016,74.3
6620,PL,Poland,Year,T,Y4,4 years,2017,74.2
6621,PL,Poland,Year,T,Y4,4 years,2018,74.0
6622,PL,Poland,Year,T,Y4,4 years,2019,74.4
6623,PL,Poland,Year,T,Y4,4 years,2020,72.7
6624,PL,Poland,Year,T,Y4,4 years,2021,71.7
6625,PL,Poland,Year,T,Y4,4 years,2022,73.6
6626,PL,Poland,Year,T,Y4,4 years,2023,74.7
6627,PT,Portugal,Year,T,Y4,4 years,2012,76.9
6628,PT,Portugal,Year,T,Y4,4 years,2013,77.2
6629,PT,Portugal,Year,T,Y4,4 years,2014,77.6
6630,PT,Portugal,Year,T,Y4,4 years,2015,77.6
6631,PT,Portugal,Year,T,Y4,4 years,2016,77.6
6632,PT,Portugal,Year,T,Y4,4 years,2017,77.8
6633,PT,Portugal,Year,T,Y4,4 years,2018,77.8
6634,PT,Portugal,Year,T,Y4,4 years,2019,78.2
6635,PT,Portugal,Year,T,Y4,4 years,2020,77.7
6636,PT,Portugal,Year,T,Y4,4 years,2021,77.8
6637,PT,Portugal,Year,T,Y4,4 years,2022,78.0
6638,PT,Portugal,Year,T,Y4,4 years,2023,78.7
6639,RO,Romania,Year,T,Y4,4 years,2012,71.3
6640,RO,Romania,Year,T,Y4,4 years,2013,71.9
6641,RO,Romania,Year,T,Y4,4 years,2014,71.7
6642,RO,Romania,Year,T,Y4,4 years,2015,71.6
6643,RO,Romania,Year,T,Y4,4 years,2016,71.8
6644,RO,Romania,Year,T,Y4,4 years,2017,71.8
6645,RO,Romania,Year,T,Y4,4 years,2018,71.9
6646,RO,Romania,Year,T,Y4,4 years,2019,72.1
6647,RO,Romania,Year,T,Y4,4 years,2020,70.6
6648,RO,Romania,Year,T,Y4,4 years,2021,69.2
6649,RO,Romania,Year,T,Y4,4 years,2022,71.7
6650,RO,Romania,Year,T,Y4,4 years,2023,72.9
6651,RS,Serbia,Year,T,Y4,4 years,2012,71.4
6652,RS,Serbia,Year,T,Y4,4 years,2013,71.8
6653,RS,Serbia,Year,T,Y4,4 years,2014,71.9
6654,RS,Serbia,Year,T,Y4,4 years,2015,71.8
6655,RS,Serbia,Year,T,Y4,4 years,2016,72.2
6656,RS,Serbia,Year,T,Y4,4 years,2017,72.1
6657,RS,Serbia,Year,T,Y4,4 years,2018,72.4
6658,RS,Serbia,Year,T,Y4,4 years,2019,72.4
6659,RS,Serbia,Year,T,Y4,4 years,2020,70.9
6660,RS,Serbia,Year,T,Y4,4 years,2021,69.2
6661,RS,Serbia,Year,T,Y4,4 years,2022,71.6
6662,RS,Serbia,Year,T,Y4,4 years,2023,72.6
6663,SE,Sweden,Year,T,Y4,4 years,2012,78.0
6664,SE,Sweden,Year,T,Y4,4 years,2013,78.3
6665,SE,Sweden,Year,T,Y4,4 years,2014,78.5
6666,SE,Sweden,Year,T,Y4,4 years,2015,78.5
6667,SE,Sweden,Year,T,Y4,4 years,2016,78.6
6668,SE,Sweden,Year,T,Y4,4 years,2017,78.7
6669,SE,Sweden,Year,T,Y4,4 years,2018,78.8
6670,SE,Sweden,Year,T,Y4,4 years,2019,79.4
6671,SE,Sweden,Year,T,Y4,4 years,2020,78.6
6672,SE,Sweden,Year,T,Y4,4 years,2021,79.3
6673,SE,Sweden,Year,T,Y4,4 years,2022,79.3
6674,SE,Sweden,Year,T,Y4,4 years,2023,79.6
6675,SI,Slovenia,Year,T,Y4,4 years,2012,76.5
6676,SI,Slovenia,Year,T,Y4,4 years,2013,76.7
6677,SI,Slovenia,Year,T,Y4,4 years,2014,77.4
6678,SI,Slovenia,Year,T,Y4,4 years,2015,77.1
6679,SI,Slovenia,Year,T,Y4,4 years,2016,77.4
6680,SI,Slovenia,Year,T,Y4,4 years,2017,77.4
6681,SI,Slovenia,Year,T,Y4,4 years,2018,77.6
6682,SI,Slovenia,Year,T,Y4,4 years,2019,77.8
6683,SI,Slovenia,Year,T,Y4,4 years,2020,76.7
6684,SI,Slovenia,Year,T,Y4,4 years,2021,76.9
6685,SI,Slovenia,Year,T,Y4,4 years,2022,77.5
6686,SI,Slovenia,Year,T,Y4,4 years,2023,78.2
6687,SK,Slovakia,Year,T,Y4,4 years,2012,72.8
6688,SK,Slovakia,Year,T,Y4,4 years,2013,73.1
6689,SK,Slovakia,Year,T,Y4,4 years,2014,73.5
6690,SK,Slovakia,Year,T,Y4,4 years,2015,73.2
6691,SK,Slovakia,Year,T,Y4,4 years,2016,73.8
6692,SK,Slovakia,Year,T,Y4,4 years,2017,73.7
6693,SK,Slovakia,Year,T,Y4,4 years,2018,73.8
6694,SK,Slovakia,Year,T,Y4,4 years,2019,74.3
6695,SK,Slovakia,Year,T,Y4,4 years,2020,73.5
6696,SK,Slovakia,Year,T,Y4,4 years,2021,71.0
6697,SK,Slovakia,Year,T,Y4,4 years,2022,73.5
6698,SK,Slovakia,Year,T,Y4,4 years,2023,74.7
6699,SM,San Marino,Year,T,Y4,4 years,2012,81.6
6700,TR,Türkiye,Year,T,Y4,4 years,2012,74.8
6701,TR,Türkiye,Year,T,Y4,4 years,2013,75.3
6702,TR,Türkiye,Year,T,Y4,4 years,2014,75.2
6703,TR,Türkiye,Year,T,Y4,4 years,2015,75.2
6704,TR,Türkiye,Year,T,Y4,4 years,2016,75.1
6705,TR,Türkiye,Year,T,Y4,4 years,2017,75.4
6706,TR,Türkiye,Year,T,Y4,4 years,2018,75.8
6707,TR,Türkiye,Year,T,Y4,4 years,2019,75.9
6708,TR,Türkiye,Year,T,Y4,4 years,2023,74.3
6709,UA,Ukraine,Year,T,Y4,4 years,2012,67.9
6710,UA,Ukraine,Year,T,Y4,4 years,2014,68.4
6711,UA,Ukraine,Year,T,Y4,4 years,2015,69.2
6712,UA,Ukraine,Year,T,Y4,4 years,2016,69.5
6713,UA,Ukraine,Year,T,Y4,4 years,2017,69.9
6714,UA,Ukraine,Year,T,Y4,4 years,2018,69.7
6715,UA,Ukraine,Year,T,Y4,4 years,2019,70.0
6716,UK,United Kingdom,Year,T,Y4,4 years,2012,77.4
6717,UK,United Kingdom,Year,T,Y4,4 years,2013,77.5
6718,UK,United Kingdom,Year,T,Y4,4 years,2014,77.7
6719,UK,United Kingdom,Year,T,Y4,4 years,2015,77.4
6720,UK,United Kingdom,Year,T,Y4,4 years,2016,77.6
6721,UK,United Kingdom,Year,T,Y4,4 years,2017,77.7
6722,UK,United Kingdom,Year,T,Y4,4 years,2018,77.6
6723,XK,Kosovo*,Year,T,Y4,4 years,2016,75.2
6724,AL,Albania,Year,T,Y_LT1,Less than 1 year,2013,77.9
6725,AL,Albania,Year,T,Y_LT1,Less than 1 year,2014,78.2
6726,AL,Albania,Year,T,Y_LT1,Less than 1 year,2015,77.9
6727,AL,Albania,Year,T,Y_LT1,Less than 1 year,2016,78.5
6728,AL,Albania,Year,T,Y_LT1,Less than 1 year,2017,78.5
6729,AL,Albania,Year,T,Y_LT1,Less than 1 year,2018,78.9
6730,AL,Albania,Year,T,Y_LT1,Less than 1 year,2019,79.1
6731,AL,Albania,Year,T,Y_LT1,Less than 1 year,2020,77.4
6732,AL,Albania,Year,T,Y_LT1,Less than 1 year,2021,75.5
6733,AL,Albania,Year,T,Y_LT1,Less than 1 year,2022,79.1
